depth,tropismN,tropismS,rRLD,An,prld_stand,prld_highr,prld_cont,vrld_sl,vrld_2sc,vrld_4sc,vrld_sc_ir,vrld_sc_ip,prvd_stand,prvd_highr,prvd_cont,vrvd_sl,vrvd_2sc,vrvd_4sc,rlc
-80.0,1.0,0.025,0.40086257191248337,0.44977333006241116,0.25524769062051517,0.3173807891440218,0.28687089631578955,0.47696050018492914,0.4042261035949063,0.386100029209952,0.5052680198149699,0.41328932577703326,0.0013319165291994716,0.0014507301918496997,0.0013826548208893273,0.0023880730876053675,0.0019484981116960178,0.0018482196897442369,1.4986979166666665
-120.0,1.0,0.025,0.012516753067486808,0.49902378555732024,0.014565865121421728,0.014509713155034873,0.008610466812396439,0.014892876566842786,0.005788799127726285,0.005423129247476918,0.006746647880882213,0.004099610614071621,9.882901052339278e-05,8.300820186656113e-05,4.673119867039213e-05,8.081815760388345e-05,4.24318997276814e-05,2.8365764601100634e-05,0.04296875
-10.0,1.0,0.025,3.206177842232635,0.2431738206636899,3.210121007934461,3.554354872781576,3.6643441750836,3.825696307217662,3.5093931218665637,3.5604561844511906,3.8517339133397366,4.017910915027556,0.015102032700408802,0.01676284386241097,0.01735097622026744,0.01785816955669405,0.01639523626206453,0.016602303104773036,18.295572916666664
-20.0,1.0,0.025,2.000677001328822,0.31385548501779253,1.8612332707202335,1.890125142722519,1.950568358394115,2.387260779829075,2.0482034850840614,2.2945671471324425,2.3970952910552885,2.5882640961792323,0.008547980438758167,0.008929429611838558,0.009018561339876819,0.011294351223629737,0.00975472682397231,0.010888834467920931,9.821614583333334
-40.0,1.0,0.025,1.2827781914126748,0.35984327247939907,0.8515021559767483,0.836291726496382,0.9054449018326165,1.5306449084712812,1.3493286003231566,1.3032394588528011,1.4048132830612232,1.5785846571261226,0.003625095521838727,0.003726423142418793,0.003969684573089308,0.007297860212722942,0.006470773048457213,0.006302396497507376,4.591145833333334
-60.0,1.0,0.025,0.8265166783294674,0.4008666113042099,0.5340148131845399,0.41678576230009634,0.4617786607486214,0.9862215883623533,0.960878858907244,0.9404390945161684,1.117492976976059,0.9337110222586716,0.0023941272706810048,0.0019067192715248424,0.002118841056773212,0.004781359376365644,0.004607851201530135,0.0045175374111178085,2.434895833333333
-80.0,1.0,0.025,0.40730551151606387,0.44875254091587574,0.20099975056164196,0.20615208877504734,0.24363374280430666,0.4860077225882544,0.5708025173469525,0.49836419061849063,0.47245671441426285,0.6443044061770661,0.0009083324001729837,0.0009222141211957389,0.0011137838875431008,0.0024308011903356364,0.0028084431626171943,0.002459381364073428,1.2760416666666665
-120.0,1.0,0.025,0.011291004341789592,0.4990619819671549,0.01172879534086029,0.02190430517751536,0.01907209842151735,0.013472725388521603,0.019671754949268785,0.0203666055845196,0.003340363923442245,0.037983856296983615,8.102314218191307e-05,0.00010718500178370225,0.00010105083156704397,7.363288470585846e-05,0.00011418638386859508,0.0001099397175899826,0.09895833333333334
-10.0,1.0,0.025,3.208473858427239,0.24467793621020667,3.3414131185850793,3.1237821995581365,3.2839246977084007,3.8241324202823437,3.050707230823628,3.0662135823637824,3.5562107769189493,3.300308354361704,0.015597894289912123,0.014432678649148553,0.015238711527024454,0.017855365980371733,0.014257702645189281,0.01435620401337074,16.5546875
-20.0,1.0,0.025,2.005670459062905,0.31410126408248457,1.8578137729978017,1.706766561508028,1.8793003442760776,2.390528882371744,1.8717335465960552,1.9013228991080975,1.8510963755810224,2.3009172319331643,0.0087878271489834,0.007687617647067371,0.008523827771798932,0.01129991341971857,0.008765669059106541,0.008943737335652666,9.412760416666666
